"   Data/Date
(YYYYMMDD)";"Ora
/Hour";PUN;AUST;BSP;CNOR;COAC;CORS;CSUD;FRAN;GREC;MALT;MONT;NORD;ROSN;SARD;SICI;SLOV;SUD;SVIZ;XAUS;XFRA
20200209;20;50,76;44;44;52;59;59;59;44;59;71;59;44;59;59;71;44;59;44;44;44
20200209;21;52,21;40;40;60;60;60;60;40;60;96;60;40;60;60;96;40;60;40;40;40
20200209;22;43,74;40;40;42;44;44;44;40;44;71;44;40;44;44;71;40;44;40;40;40
20200209;23;35,55;35;35;35;35;35;35;35;35;41;35;35;35;35;41;35;35;35;35;35
20200209;24;33,23;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200210;1;29,01;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200210;2;28,00;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200210;3;21,00;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200210;4;20,51;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200210;5;20,51;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200210;6;28,50;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200210;7;41,05;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200210;8;47,10;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200210;9;50,01;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200210;10;49,59;50;50;50;48;50;48;50;48;48;48;50;48;48;48;50;48;50;50;50
20200210;11;46,34;49;49;49;43;49;43;49;36;36;43;49;36;43;36;49;36;49;49;49
20200210;12;44,34;47;47;47;42;47;42;47;32;32;42;47;32;42;32;47;32;47;47;47
20200210;13;38,93;41;41;41;41;41;41;41;26;26;41;41;26;41;26;41;26;41;41;41
20200210;14;36,86;40;40;40;37;40;37;40;20;20;37;40;20;37;20;40;20;40;40;40
20200210;15;39,72;41;41;41;41;41;41;41;32;32;41;41;32;41;32;41;32;41;41;41
20200210;16;40,79;42;42;42;42;42;42;42;35;35;42;42;35;42;35;42;35;42;42;42
20200210;17;41,61;42;42;42;42;42;42;42;39;39;42;42;39;42;39;42;39;42;42;42
20200210;18;46,20;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200210;19;48,28;48;48;48;48;48;48;48;48;57;48;48;48;48;57;48;48;48;48;48
20200210;20;48,55;47;47;47;47;47;47;47;47;71;47;47;47;47;71;47;47;47;47;47
20200210;21;45,87;44;44;44;44;44;44;44;44;71;44;44;44;44;71;44;44;44;44;44
20200210;22;40,92;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200210;23;36,61;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200210;24;31,91;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
20200211;1;29,45;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200211;2;28,00;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200211;3;20,51;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200211;4;20,51;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200211;5;24,03;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
20200211;6;30,35;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200211;7;40,00;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200211;8;46,64;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200211;9;54,47;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54
20200211;10;48,64;50;50;50;50;50;50;50;36;36;50;50;36;50;36;50;36;50;50;50
20200211;11;42,31;44;44;44;44;44;44;44;29;29;44;44;29;44;29;44;29;44;44;44
20200211;12;37,72;42;42;42;42;42;42;42;10;10;42;42;10;42;10;42;10;42;42;42
20200211;13;34,41;38;38;38;38;38;38;38;10;10;38;38;10;38;10;38;10;38;38;38
20200211;14;33,38;37;37;37;36;37;36;37;10;10;36;37;10;36;10;37;10;37;37;37
20200211;15;36,03;39;39;39;39;39;39;39;15;15;39;39;15;39;15;39;15;39;39;39
20200211;16;40,35;42;42;42;42;42;42;42;31;31;42;42;31;42;31;42;31;42;42;42
20200211;17;44,90;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200211;18;47,64;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200211;19;53,82;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54
20200211;20;51,27;50;50;50;50;50;50;50;50;71;50;50;50;50;71;50;50;50;50;50
20200211;21;47,82;46;46;46;46;46;46;46;46;71;46;46;46;46;71;46;46;46;46;46
20200211;22;42,66;42;42;42;42;42;42;42;42;52;42;42;42;42;52;42;42;42;42;42
20200211;23;37,57;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
20200211;24;33,00;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200212;1;35,30;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200212;2;30,81;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200212;3;30,38;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200212;4;30,61;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200212;5;32,40;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
20200212;6;36,54;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200212;7;45,00;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200212;8;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200212;9;60,23;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60
20200212;10;48,13;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200212;11;42,81;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200212;12;39,69;40;40;40;40;40;40;40;38;38;40;40;38;40;38;40;38;40;40;40
20200212;13;36,55;37;37;37;37;37;37;37;35;35;37;37;35;37;35;37;35;37;37;37
20200212;14;35,67;36;36;36;36;36;36;36;35;35;36;36;35;36;35;36;35;36;36;36
20200212;15;37,66;38;38;38;38;38;38;38;35;35;38;38;35;38;35;38;35;38;38;38
20200212;16;40,52;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200212;17;46,97;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200212;18;55,00;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
20200212;19;60,23;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60
20200212;20;61,18;59;59;63;63;63;63;59;63;70;63;59;63;63;70;59;63;59;59;59
20200212;21;51,26;50;50;50;50;50;50;50;50;70;50;50;50;50;70;50;50;50;50;50
20200212;22;45,29;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200212;23;39,29;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
20200212;24;37,25;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200213;1;39,16;37;37;37;43;43;43;37;43;43;43;37;43;43;43;37;43;37;37;37
20200213;2;38,55;36;36;36;43;43;43;36;43;43;43;36;43;43;43;36;43;36;36;36
20200213;3;35,15;35;35;35;36;36;36;35;36;36;36;35;36;36;36;35;36;35;35;35
20200213;4;34,75;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200213;5;35,10;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200213;6;39,07;37;37;37;43;43;43;37;43;43;43;37;43;43;43;37;43;37;37;37
20200213;7;48,00;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200213;8;57,36;57;57;57;57;57;57;57;57;60;57;57;57;57;60;57;57;57;57;57
20200213;9;53,48;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53
20200213;10;48,17;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200213;11;40,51;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200213;12;38,13;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
20200213;13;35,79;36;36;36;35;36;35;36;35;35;35;36;35;35;35;36;35;36;36;36
20200213;14;34,74;35;35;35;34;35;34;35;34;34;34;35;34;34;34;35;34;35;35;35
20200213;15;36,54;37;37;37;35;37;35;37;35;35;35;37;35;35;35;37;35;37;37;37
20200213;16;40,00;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200213;17;44,00;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200213;18;48,49;47;47;47;47;47;47;47;47;70;47;47;47;47;70;47;47;47;47;47
20200213;19;52,84;50;50;50;50;50;50;50;50;100;50;50;50;50;100;50;50;50;50;50
20200213;20;51,49;49;49;49;49;49;49;49;49;86;49;49;49;49;86;49;49;49;49;49
20200213;21;47,65;45;45;45;45;45;45;45;45;86;45;45;45;45;86;45;45;45;45;45
20200213;22;43,05;40;40;40;40;40;40;40;40;84;40;40;40;40;84;40;40;40;40;40
20200213;23;38,65;37;37;37;37;37;37;37;37;70;37;37;37;37;70;37;37;37;37;37
20200213;24;31,57;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
20200214;1;34,26;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
20200214;2;30,00;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200214;3;27,00;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
20200214;4;25,03;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200214;5;26,20;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200214;6;32,60;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200214;7;40,00;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200214;8;44,86;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200214;9;55,74;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56
20200214;10;49,00;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
20200214;11;42,45;43;43;43;43;43;43;43;42;42;43;43;42;43;42;43;42;43;43;43
20200214;12;38,91;39;39;39;39;39;39;39;38;38;39;39;38;39;38;39;38;39;39;39
20200214;13;35,85;36;36;36;36;36;36;36;32;32;36;36;32;36;32;36;32;36;36;36
20200214;14;34,80;36;36;36;36;36;36;36;25;25;36;36;25;36;25;36;25;36;36;36
20200214;15;35,56;37;37;37;37;37;37;37;25;25;37;37;25;37;25;37;25;37;37;37
20200214;16;36,27;38;38;38;38;38;38;38;25;25;38;38;25;38;25;38;25;38;38;38
20200214;17;38,28;39;39;39;39;39;39;39;32;32;39;39;32;39;32;39;32;39;39;39
20200214;18;42,60;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200214;19;46,46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200214;20;49,00;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
20200214;21;43,87;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200214;22;39,91;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200214;23;35,96;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
20200214;24;31,89;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
20200215;1;35,49;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200215;2;34,23;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
20200215;3;33,61;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
20200215;4;31,31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200215;5;31,11;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200215;6;33,80;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
20200215;7;35,71;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
20200215;8;39,50;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200215;9;40,00;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200215;10;36,54;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200215;11;32,01;36;36;36;36;36;36;36;10;10;36;36;10;36;10;36;10;36;36;36
20200215;12;27,89;31;31;31;31;31;31;31;8;8;31;31;8;31;8;31;8;31;31;31
20200215;13;25,57;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200215;14;25,02;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200215;15;27,00;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
20200215;16;30,90;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200215;17;36,28;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
20200215;18;42,08;41;41;41;44;44;44;41;44;48;44;41;44;44;48;41;44;41;41;41
20200215;19;50,82;47;47;47;55;55;55;47;55;69;55;47;55;55;69;47;55;47;47;47
20200215;20;55,14;48;48;48;60;60;60;48;60;97;60;48;60;60;97;48;60;48;48;48
20200215;21;51,57;45;45;45;55;55;55;45;55;97;55;45;55;55;97;45;55;45;45;45
20200215;22;43,30;40;40;40;44;44;44;40;44;69;44;40;44;44;69;40;44;40;40;40
20200215;23;39,80;37;37;37;40;40;40;37;40;69;40;37;40;40;69;37;40;37;37;37
20200215;24;35,47;35;35;35;36;36;36;35;36;36;36;35;36;36;36;35;36;35;35;35
20200216;1;35,01;34;34;34;36;36;36;34;36;36;36;34;36;36;36;34;36;34;34;34
20200216;2;32,65;31;31;31;35;35;35;31;35;35;35;31;35;35;35;31;35;31;31;31
20200216;3;30,00;30;30;30;31;31;31;30;31;31;31;30;31;31;31;30;31;30;30;30
20200216;4;28,70;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200216;5;27,80;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200216;6;30,35;30;30;30;31;31;31;30;31;31;31;30;31;31;31;30;31;30;30;30
20200216;7;34,73;34;34;34;36;36;36;34;36;36;36;34;36;36;36;34;36;34;34;34
20200216;8;38,06;36;36;36;42;42;42;36;42;42;42;36;42;42;42;36;42;36;36;36
20200216;9;38,84;36;36;36;44;44;44;36;44;44;44;36;44;44;44;36;44;36;36;36
20200216;10;35,16;35;35;35;36;36;36;35;36;36;36;35;36;36;36;35;36;35;35;35
20200216;11;31,64;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
20200216;12;30,00;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200216;13;29,60;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200216;14;26,00;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200216;15;26,27;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200216;16;30,92;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200216;17;36,24;35;35;35;38;38;38;35;38;38;38;35;38;38;38;35;38;35;35;35
20200216;18;44,97;40;40;40;51;51;51;40;51;67;51;40;51;51;67;40;51;40;40;40
20200216;19;51,60;45;45;45;62;62;62;45;62;69;62;45;62;62;69;45;62;45;45;45
20200216;20;55,66;46;46;54;62;62;62;46;62;104;62;46;62;62;104;46;62;46;46;46
20200216;21;52,30;41;41;41;62;62;62;41;62;106;62;41;62;62;106;41;62;41;41;41
20200216;22;49,44;40;40;40;60;60;60;40;60;85;60;40;60;60;85;40;60;40;40;40
20200216;23;41,68;39;39;39;44;44;44;39;44;61;44;39;44;44;61;39;44;39;39;39
20200216;24;37,03;36;36;36;39;39;39;36;39;39;39;36;39;39;39;36;39;36;36;36
20200217;1;32,49;31;31;31;35;35;35;31;35;35;35;31;35;35;35;31;35;31;31;31
20200217;2;27,60;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200217;3;26,40;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200217;4;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200217;5;27,80;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200217;6;34,56;34;34;34;35;35;35;34;35;35;35;34;35;35;35;34;35;34;34;34
20200217;7;41,82;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200217;8;47,83;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200217;9;50,80;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
20200217;10;46,44;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200217;11;42,86;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200217;12;40,74;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200217;13;39,63;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200217;14;39,00;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
20200217;15;40,17;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200217;16;42,54;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200217;17;47,00;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200217;18;51,10;50;50;50;50;50;50;50;50;70;50;50;50;50;70;50;50;50;50;50
20200217;19;55,08;53;53;53;53;53;53;53;53;88;53;53;53;53;88;53;53;53;53;53
20200217;20;52,17;49;49;49;49;49;49;49;49;104;49;49;49;49;104;49;49;49;49;49
20200217;21;46,80;42;42;42;45;45;45;42;45;104;45;42;45;45;104;42;45;42;42;42
20200217;22;43,61;40;40;40;45;45;45;40;45;73;45;40;45;45;73;40;45;40;40;40
20200217;23;39,14;37;37;37;37;37;37;37;37;70;37;37;37;37;70;37;37;37;37;37
20200217;24;34,96;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200218;1;31,33;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200218;2;29,10;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200218;3;28,00;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200218;4;28,00;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200218;5;28,70;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200218;6;35,09;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200218;7;41,65;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200218;8;44,56;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200218;9;46,37;47;47;47;47;47;47;47;47;41;47;47;41;47;41;47;47;47;47;47
20200218;10;44,54;45;45;45;45;45;45;45;45;39;45;45;39;45;39;45;45;45;45;45
20200218;11;41,28;42;42;42;42;42;42;42;42;34;42;42;34;42;34;42;42;42;42;42
20200218;12;38,75;39;39;39;39;39;39;39;39;34;39;39;34;39;34;39;39;39;39;39
20200218;13;35,41;36;36;36;36;36;36;36;36;25;36;36;25;36;25;36;36;36;36;36
20200218;14;36,22;37;37;37;37;37;37;37;37;25;37;37;25;37;25;37;37;37;37;37
20200218;15;36,43;38;38;38;38;38;38;38;38;8;38;38;8;38;8;38;38;38;38;38
20200218;16;39,53;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200218;17;44,00;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200218;18;48,20;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200218;19;54,79;54;54;54;54;54;54;54;54;70;54;54;54;54;70;54;54;54;54;54
20200218;20;51,97;51;51;51;51;51;51;51;51;70;51;51;51;51;70;51;51;51;51;51
20200218;21;46,20;44;44;44;45;45;45;44;45;70;45;44;45;45;70;44;45;44;44;44
20200218;22;42,80;41;41;41;41;41;41;41;41;70;41;41;41;41;70;41;41;41;41;41
20200218;23;37,00;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200218;24;35,00;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200219;1;35,57;35;35;35;36;36;36;35;36;36;36;35;36;36;36;35;36;35;35;35
20200219;2;34,10;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
20200219;3;33,82;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
20200219;4;32,16;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
20200219;5;33,82;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
20200219;6;37,31;36;36;36;41;41;41;36;41;41;41;36;41;41;41;36;41;36;36;36
20200219;7;43,25;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200219;8;46,89;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200219;9;49,20;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
20200219;10;46,86;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200219;11;41,25;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200219;12;38,56;40;40;40;40;40;40;40;40;18;40;40;18;40;18;40;40;40;40;40
20200219;13;34,57;36;36;36;36;36;36;36;36;4;36;36;4;36;4;36;36;36;36;36
20200219;14;34,18;36;36;36;36;36;36;36;36;0;36;36;0;36;0;36;36;36;36;36
20200219;15;36,82;39;39;39;39;39;39;39;39;0;39;39;0;39;0;39;39;39;39;39
20200219;16;40,72;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200219;17;42,78;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200219;18;45,00;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200219;19;49,59;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200219;20;49,59;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200219;21;43,48;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200219;22;40,51;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200219;23;36,71;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200219;24;33,33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200220;1;34,09;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
20200220;2;30,00;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200220;3;25,43;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200220;4;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200220;5;24,95;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200220;6;31,36;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200220;7;40,00;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200220;8;44,00;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200220;9;44,00;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200220;10;38,17;42;42;42;42;42;42;42;10;10;42;42;10;42;10;42;10;42;42;42
20200220;11;38,04;39;39;39;39;39;39;39;33;33;39;39;33;39;33;39;33;39;39;39
20200220;12;35,59;38;38;38;38;38;38;38;20;20;38;38;20;38;20;38;20;38;38;38
20200220;13;31,32;33;33;33;33;33;33;33;20;20;33;33;20;33;20;33;20;33;33;33
20200220;14;32,11;34;34;34;34;34;34;34;20;20;34;34;20;34;20;34;20;34;34;34
20200220;15;37,22;38;38;38;38;38;38;38;33;33;38;38;33;38;33;38;33;38;38;38
20200220;16;39,17;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
20200220;17;41,17;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200220;18;48,55;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
20200220;19;60,41;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60
20200220;20;56,92;54;54;54;62;62;62;54;62;62;62;54;62;62;62;54;62;54;54;54
20200220;21;51,52;47;47;47;60;60;60;47;60;60;60;47;60;60;60;47;60;47;47;47
20200220;22;47,24;46;46;46;50;50;50;46;50;50;50;46;50;50;50;46;50;46;46;46
20200220;23;39,17;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
20200220;24;36,46;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
20200221;1;39,43;37;37;37;45;45;45;37;45;45;45;37;45;45;45;37;45;37;37;37
20200221;2;38,34;35;35;35;46;46;46;35;46;46;46;35;46;46;46;35;46;35;35;35
20200221;3;37,47;34;34;34;45;45;45;34;45;45;45;34;45;45;45;34;45;34;34;34
20200221;4;37,51;34;34;34;45;45;45;34;45;45;45;34;45;45;45;34;45;34;34;34
20200221;5;38,06;35;35;35;45;45;45;35;45;45;45;35;45;45;45;35;45;35;35;35
20200221;6;42,74;38;38;38;53;53;53;38;53;53;53;38;53;53;53;38;53;38;38;38
20200221;7;56,09;54;54;54;60;60;60;54;60;60;60;54;60;60;60;54;60;54;54;54
20200221;8;62,04;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
20200221;9;57,25;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57
20200221;10;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200221;11;41,66;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200221;12;39,25;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
20200221;13;37,26;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200221;14;37,26;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200221;15;38,88;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
20200221;16;42,10;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200221;17;48,00;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200221;18;58,05;57;57;57;57;57;57;57;57;71;57;57;57;57;71;57;57;57;57;57
20200221;19;65,27;60;60;60;75;75;75;60;75;75;75;60;75;75;75;60;75;60;60;60
20200221;20;64,50;54;54;54;78;78;78;54;78;107;78;54;78;78;107;54;78;54;54;54
